UNIQUEID;ID;RECIPEID;VALUE;UNIT
ba14f3b3-33fe-45d4-87ba-21eaebdc579e;Consumption_Weld;db4bd950-007b-4c20-9fe0-95f3d6740652;9.931308159077963;Wh
1f8c1c37-af2a-446d-8dce-aacd05aa5b54;Duration_Pick;db4bd950-007b-4c20-9fe0-95f3d6740652;10.597;s
9ef79d5b-b5b8-4278-8d75-38b30aa2c01a;RobotConsumption_Weld;db4bd950-007b-4c20-9fe0-95f3d6740652;3.983930261111111;Wh
27d6717a-31d4-4220-839a-d69ab67c8ab6;RobotConsumption_Drop;db4bd950-007b-4c20-9fe0-95f3d6740652;2.8742240541666666;Wh
98adb66f-a9f6-4065-bf0b-5e1080f16892;Velocity;db4bd950-007b-4c20-9fe0-95f3d6740652;70;%
31512e41-db82-40e6-bee0-64d6faff08b7;RobotConsumption_Pick;2806f520-b18c-4781-85ba-054d936bc6f8;2.7000000000043656;Wh
b9d7fa23-e166-4786-b224-ede92073787f;Velocity;2806f520-b18c-4781-85ba-054d936bc6f8;70;%
e762f286-7b85-459f-a692-9b4cf246518f;Duration_Drop;2806f520-b18c-4781-85ba-054d936bc6f8;8.894;s
110fe10c-80d0-4619-94b5-e16287c1ef3a;Velocity_Pick;2806f520-b18c-4781-85ba-054d936bc6f8;70;%
eaae4a7e-aaaa-4e83-bdae-ef85b29ec6e2;Duration_Weld;2806f520-b18c-4781-85ba-054d936bc6f8;15.888;s
af98fa0e-bb68-49da-a903-fc45b186ce8f;Velocity_Drop;2806f520-b18c-4781-85ba-054d936bc6f8;70;%
beb470a2-58be-4638-9c06-c9277dbad21a;RobotConsumption;2806f520-b18c-4781-85ba-054d936bc6f8;10.99999999999568;Wh
2c09eb62-3cd7-4fc7-ab3e-955d0bb44c57;Consumption_Weld;2806f520-b18c-4781-85ba-054d936bc6f8;5;Wh
4cb6983b-fcf4-4827-a8bd-66a403b5750b;Duration_Pick;2806f520-b18c-4781-85ba-054d936bc6f8;11.875;s
76c269ea-b2cc-404e-b7cf-d214b5a8b8de;Consumption_Pick;2806f520-b18c-4781-85ba-054d936bc6f8;4;Wh
1a73b575-88a3-4dbe-a845-0ad9d7bfd6c6;Velocity_Weld;2806f520-b18c-4781-85ba-054d936bc6f8;70;%
c52206b7-09ab-4407-8998-5c9cb860d0eb;Consumption_Drop;2806f520-b18c-4781-85ba-054d936bc6f8;3;Wh
b4cf95f3-112c-4420-a730-6a1ade6be5be;RobotConsumption_Weld;2806f520-b18c-4781-85ba-054d936bc6f8;5.599999999986949;Wh
46fc2091-9f1c-49b9-a5af-d8bd1a4fde42;RobotConsumption_Drop;2806f520-b18c-4781-85ba-054d936bc6f8;2.7000000000043656;Wh
a1443510-1184-417e-9618-3d7e9a322a05;Consumption;2806f520-b18c-4781-85ba-054d936bc6f8;12;Wh
2daed6c6-dcfa-48d6-89af-228cf7509b97;Duration;2806f520-b18c-4781-85ba-054d936bc6f8;37.191;s
0620be43-8969-49a3-a772-1d985f384aa6;Duration_Drop;ba83a25b-bc65-438b-949e-80c6e31525a9;7.902;s
de29b5aa-e959-4051-8262-c228e8975d75;Consumption;ba83a25b-bc65-438b-949e-80c6e31525a9;17.380758122863767;Wh
212ceaf1-3f88-48e0-9213-550262e02d9c;Velocity_Weld;ba83a25b-bc65-438b-949e-80c6e31525a9;70;%
8cd0708e-9a04-477d-9707-1711accc508b;RobotConsumption_Pick;ba83a25b-bc65-438b-949e-80c6e31525a9;4.6272592930555545;Wh
0db6e299-dc04-4da1-aca2-18ca3f81b869;Velocity;ba83a25b-bc65-438b-949e-80c6e31525a9;70;%
e3524f1e-b93a-4472-8580-76a913d22979;Duration_Weld;ba83a25b-bc65-438b-949e-80c6e31525a9;25.877;s
ca9e21e8-ba93-41a9-9e6d-c35aac414364;RobotConsumption;ba83a25b-bc65-438b-949e-80c6e31525a9;17.52452923472222;Wh
95ae6564-d174-484b-8da1-f5e7e3986f62;Duration;ba83a25b-bc65-438b-949e-80c6e31525a9;49.251;s
a00daedb-dbca-447c-8632-ec1f22d252e8;RobotConsumption_Weld;ba83a25b-bc65-438b-949e-80c6e31525a9;10.184678827777779;Wh
50c79d26-d874-41c3-9c19-527395dc6d5e;Consumption_Weld;ba83a25b-bc65-438b-949e-80c6e31525a9;10.519444788352118;Wh
1cae11de-83b8-46c2-9567-43ff7587ffe8;Consumption_Drop;ba83a25b-bc65-438b-949e-80c6e31525a9;3.15844596862793;Wh
2d45d356-98c7-412b-9eac-fdf5827c1f28;Duration_Pick;ba83a25b-bc65-438b-949e-80c6e31525a9;14.994;s
83457aef-6906-4e69-a51d-6d42b7083aa5;Velocity_Drop;ba83a25b-bc65-438b-949e-80c6e31525a9;70;%
1bd9fa40-5752-4d23-8aea-3d47d4552d80;RobotConsumption_Drop;ba83a25b-bc65-438b-949e-80c6e31525a9;2.680417630555555;Wh
65cf0f49-316a-479a-92a2-101675fc2e7d;Consumption_Pick;ba83a25b-bc65-438b-949e-80c6e31525a9;3.7028673658837215;Wh
ba96e59a-25c9-4425-92c3-2e4a86379782;Velocity_Pick;ba83a25b-bc65-438b-949e-80c6e31525a9;70;%
3822f65c-4ae8-4843-8e9b-37716e1e03f8;Consumption;b8b11796-7b87-4964-ae03-f9f836805733;12;Wh
78ce9af7-a8df-4232-9b48-bc351dd2f042;RobotConsumption_Weld;b8b11796-7b87-4964-ae03-f9f836805733;3.9999999999906777;Wh
856d0f29-916c-4f3f-9808-3e7fa7df1133;Velocity_Drop;b8b11796-7b87-4964-ae03-f9f836805733;70;%
1ec38d95-244d-4c8f-925c-850183cac55e;Velocity_Pick;b8b11796-7b87-4964-ae03-f9f836805733;70;%
76af9d5e-c5ec-45e1-9fc5-ae72b4feba9a;RobotConsumption;b8b11796-7b87-4964-ae03-f9f836805733;9.900000000016007;Wh
cb7b799d-0cf0-4d1e-bc5b-9d83da091d0b;Duration;b8b11796-7b87-4964-ae03-f9f836805733;37.153;s
437f96ca-8403-410f-a5ee-122333b8b342;Velocity;b8b11796-7b87-4964-ae03-f9f836805733;70;%
c54095a2-52b9-42af-abc6-718a1ecc6c07;Velocity_Weld;b8b11796-7b87-4964-ae03-f9f836805733;70;%
ff0f53f2-765b-45e7-9771-210534b86715;Duration_Weld;b8b11796-7b87-4964-ae03-f9f836805733;15.91;s
069efcde-ef58-4560-a545-009dacfff0ca;Consumption_Pick;b8b11796-7b87-4964-ae03-f9f836805733;3;Wh
17329546-e924-468e-80e3-431a24020d5b;Consumption_Drop;b8b11796-7b87-4964-ae03-f9f836805733;3;Wh
7d93a315-a6da-41db-b40c-99e8cf6c3756;RobotConsumption_Pick;b8b11796-7b87-4964-ae03-f9f836805733;1.8000000000029104;Wh
e740e191-efe6-430b-ae0d-7b0b79a6b24b;Consumption_Weld;b8b11796-7b87-4964-ae03-f9f836805733;6;Wh
d6e3356f-b11b-40f3-a966-0f4128bda1ca;RobotConsumption_Drop;b8b11796-7b87-4964-ae03-f9f836805733;4.100000000022419;Wh
ffd5ef10-da81-43a2-9b46-7784cbdc565c;Duration_Pick;b8b11796-7b87-4964-ae03-f9f836805733;11.794;s
4286b9fb-648c-426e-88e3-eef135be44d0;Duration_Drop;b8b11796-7b87-4964-ae03-f9f836805733;8.887;s
161d6234-8689-424c-97b7-b181704be7e7;Velocity;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;70;%
d29d7d13-61e8-46bd-9734-1cfb7e79c456;Duration_Pick;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;15.172;s
b2bf96ff-8de7-425c-a284-2e611fb5b2f8;RobotConsumption_Pick;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;4.917612568055556;Wh
41315d0c-6041-46ac-b15a-62f1d7dae1e5;Consumption;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;20.88695172024197;Wh
16d8dfd5-5aa6-4313-b897-1049acb4517b;RobotConsumption;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;18.098180558333333;Wh
6e31122e-2256-4f69-98c8-bc73dc41bc3f;Duration;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;49.446;s
5356f85a-cb39-4631-a0fa-72832ac28a6b;Duration_Weld;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;25.855;s
8ecf4245-63dd-4350-b654-c7fd4a154fb5;Duration_Drop;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;7.96;s
e7cec0df-5f74-4eef-88f4-22baaacdc60e;Velocity_Pick;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;70;%
ff53a21c-29c0-4731-a9c4-ed7d12c5e98e;RobotConsumption_Drop;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;3.3968236347222227;Wh
87328e76-010b-44c6-884c-1aaf05cc8be5;RobotConsumption_Weld;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;9.391839797222223;Wh
eaaba240-643b-46b4-a2b3-03d7cdf4f54a;Consumption_Pick;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;5.463556779641046;Wh
8a3a300b-0549-4b0e-81fe-8a409375b95d;Velocity_Drop;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;70;%
81dbf7fa-d0c5-4db5-83fe-78e9bee00238;Velocity_Weld;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;70;%
5007d6e4-ee68-456d-9c04-fbfd9a0f48b3;Consumption_Weld;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;11.690150989863078;Wh
045ab186-4840-4982-be8c-d0bd0bf9c2d0;Consumption_Drop;b2af26ec-1bf5-4647-81e1-3ebfc9e6f1be;3.7332439507378474;Wh
6e54b009-c503-4d44-8b2c-cc92db114574;Velocity;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;70;%
fd6f556f-2422-442d-8a09-a62e820713c6;Duration_Drop;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;8.9;s
c9bf39a0-8fbe-42e5-8f6f-18fc98658060;Velocity_Weld;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;70;%
1606f0ee-93c3-4aa3-aba2-d6c12d259759;Duration;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;36.535;s
4008fba1-05a5-48c7-b3c7-1ca874b8195f;Consumption;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;13;Wh
94a83dc7-f0ad-4ccd-910e-a4879c7a858a;Velocity_Pick;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;70;%
bf3d2532-7e84-4948-8a85-52465fcf0848;Duration_Weld;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;15.876;s
972b5977-1437-4ce1-915f-54e4e6c91026;Duration_Pick;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;11.31;s
1ff5030b-5ccd-4090-9e66-908d08509e30;RobotConsumption;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;8.600000000001273;Wh
8621de6e-7cfc-4695-bd89-17b29988c32c;Consumption_Weld;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;6;Wh
b7360df5-e905-4fe1-8645-bdead1e70c89;RobotConsumption_Pick;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;1.5000000000213731;Wh
f9e7c2ed-1ece-425d-8088-86f874548109;RobotConsumption_Weld;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;3.9999999999906777;Wh
d215c7de-778a-4403-8a7b-2a2c6aed7e3c;RobotConsumption_Drop;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;3.0999999999892225;Wh
1c009bf2-a7a4-4f21-aa7d-4865c01ea8a5;Consumption_Drop;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;3;Wh
72f6262e-8de8-4273-8e95-7d20b69315bb;Velocity_Drop;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;70;%
88a7529a-f1d0-4f1e-b1a1-ec2c78a9ed6a;Consumption_Pick;2b4f4444-70b1-40b2-8d8b-0ff161f11c19;4;Wh
3ccaea73-4edf-4fbc-b7b6-584c08a233b0;Consumption_Weld;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;5;Wh
1584c0db-f893-4b77-8683-481e4a52770b;Consumption;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;12;Wh
df4e7ec9-3e05-414b-bf82-40dd98a1b290;RobotConsumption_Weld;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;5.499999999983629;Wh
95457f0b-21d1-40d1-bb2f-1484ea3887bb;Velocity_Pick;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;70;%
7b7de907-2597-43e6-a179-2c796ea39e66;Duration_Weld;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;15.913;s
bee23e8f-b4bc-4fd4-9199-3b0c3a6edba7;RobotConsumption;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;9.900000000016007;Wh
87b640cc-4ac6-4097-a6ee-0427272b4c5e;Velocity;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;70;%
82a66ed6-9ef6-4f5a-8429-f10ba3dc92d6;Duration;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;37.052;s
c86fd08e-7794-4db5-b9a6-f0d49ccc47dd;Velocity_Weld;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;70;%
8c36b71e-7313-4565-b422-4b6a7da34810;RobotConsumption_Drop;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;1.5000000000213731;Wh
78b32146-cc66-4ccb-a646-c4d902cad144;RobotConsumption_Pick;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;1.4999999999929514;Wh
e741c4bc-9e38-4fa0-8e82-19f525febe33;Consumption_Pick;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;4;Wh
46e4f96a-aa44-4879-a692-a5849785a256;Duration_Pick;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;11.769;s
050bcd5d-a4e2-46f7-a464-c7006e87bee0;Velocity_Drop;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;70;%
dbb6d355-4617-484e-abab-974057063a02;Duration_Drop;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;8.889;s
1cc436c3-d0c5-4c9b-bcaa-895ff04839f7;Consumption_Drop;d0fba637-4fdd-46c5-85c4-b3b7da5576bb;3;Wh
1cf81008-fe15-463a-9e07-ae100748d0b9;Duration_Pick;4baffeae-e47e-4746-b1e5-78cea6723b35;15.35;s
33ab6f2e-c3a0-41ae-b7e9-70e49e21fd17;Velocity_Drop;4baffeae-e47e-4746-b1e5-78cea6723b35;70;%
6ddf32a4-8505-4ee6-9968-5ad43ae3f760;Duration_Drop;4baffeae-e47e-4746-b1e5-78cea6723b35;7.901;s
992eac86-cb92-4450-a049-aec22a40524a;Consumption_Weld;4baffeae-e47e-4746-b1e5-78cea6723b35;9.755740035502114;Wh
500bdae9-0394-4e5d-ba87-046cc70e77f4;Consumption_Pick;4baffeae-e47e-4746-b1e5-78cea6723b35;5.798561201383802;Wh
3ba14e55-e947-4c6d-824d-786ee4b1915c;RobotConsumption_Drop;4baffeae-e47e-4746-b1e5-78cea6723b35;2.821452379166667;Wh
e36c22e9-77bc-4f11-b109-95bb774b6c8d;Velocity_Weld;4baffeae-e47e-4746-b1e5-78cea6723b35;70;%
dc38f67a-088b-4805-a5f4-a44fee08ede6;RobotConsumption;4baffeae-e47e-4746-b1e5-78cea6723b35;17.569475556944447;Wh
2950a601-5260-48a4-b02b-8304bc66ea40;Velocity_Pick;4baffeae-e47e-4746-b1e5-78cea6723b35;70;%
9a53a0f7-a4f5-474a-8481-b64409b3b626;Consumption;4baffeae-e47e-4746-b1e5-78cea6723b35;19.04377046477424;Wh
b7dcba8c-e1ad-4cbd-bb46-d20635c8b078;Duration;4baffeae-e47e-4746-b1e5-78cea6723b35;49.592;s
a5a7dcfd-217f-4437-92b7-33f7971be0bb;Duration_Weld;4baffeae-e47e-4746-b1e5-78cea6723b35;25.863;s
6e540b1b-e00c-4737-94d8-906dd5dce050;Consumption_Drop;4baffeae-e47e-4746-b1e5-78cea6723b35;3.489469227888319;Wh
7751703d-c024-499f-9de4-68799fc9212f;RobotConsumption_Pick;4baffeae-e47e-4746-b1e5-78cea6723b35;3.822716530555556;Wh
b09d81dd-4069-495f-8db5-d893f1f927cc;RobotConsumption_Weld;4baffeae-e47e-4746-b1e5-78cea6723b35;9.77460882361111;Wh
4a477e65-30d5-435c-9607-b4180045b320;Velocity;4baffeae-e47e-4746-b1e5-78cea6723b35;70;%
d0e52b51-970b-4a54-9ada-37de3b8066f1;Consumption_Pick;fd863278-9710-4506-b48a-e496b21cc72e;3;Wh
0e74ae7f-3995-4e45-beee-2ef5feb656c5;Duration;fd863278-9710-4506-b48a-e496b21cc72e;37.008;s
0d0e7f0e-39cb-4c58-8087-cc4ba995e5aa;RobotConsumption;fd863278-9710-4506-b48a-e496b21cc72e;9.899999999987585;Wh
30543b87-7bf2-4f0f-9306-67955b1d7bfb;Velocity_Drop;fd863278-9710-4506-b48a-e496b21cc72e;70;%
24c1b1cf-4c53-40d4-b4e8-311e192ec506;Velocity_Weld;fd863278-9710-4506-b48a-e496b21cc72e;70;%
ffa66cba-7a82-44f0-94d9-3fcdc02d2b8e;Velocity_Pick;fd863278-9710-4506-b48a-e496b21cc72e;70;%
7a60661e-dda8-48e1-b07f-877a1f4371d7;Duration_Drop;fd863278-9710-4506-b48a-e496b21cc72e;8.926;s
5335ab1e-5614-43bd-842f-71bd00de3d90;Consumption_Weld;fd863278-9710-4506-b48a-e496b21cc72e;6;Wh
c4460947-da86-4409-8ad2-a63a7539186f;RobotConsumption_Weld;fd863278-9710-4506-b48a-e496b21cc72e;5.400000000008731;Wh
b531ff8d-3fd1-4273-8afb-3fc199039de2;Duration_Weld;fd863278-9710-4506-b48a-e496b21cc72e;15.879;s
6988a7de-7cdb-4a9f-a19c-3bde049b94ed;RobotConsumption_Pick;fd863278-9710-4506-b48a-e496b21cc72e;2.899999999982583;Wh
ba133d13-4cf4-4e4f-86c5-145e9d802251;Duration_Pick;fd863278-9710-4506-b48a-e496b21cc72e;11.778;s
455692d7-1907-4d4d-add9-216c4645faf9;Consumption_Drop;fd863278-9710-4506-b48a-e496b21cc72e;3;Wh
5a5b7908-26a5-4bab-baf9-9a732e16b64f;RobotConsumption_Drop;fd863278-9710-4506-b48a-e496b21cc72e;1.599999999996271;Wh
4f066c90-0f04-4fec-b94a-32567bff3c35;Velocity;fd863278-9710-4506-b48a-e496b21cc72e;70;%
6dc31764-1321-483e-981e-79b4db861db2;Consumption;fd863278-9710-4506-b48a-e496b21cc72e;12;Wh
916249ee-9b61-4b51-bc8e-bb27c6b44a75;Consumption_Pick;6bcc2060-1f68-4669-8429-d0a197a7f197;3.748830657755534;Wh
6c9e0f97-409a-4ea9-9e40-8123ffcf4e0e;Velocity_Drop;6bcc2060-1f68-4669-8429-d0a197a7f197;70;%
49edc26f-4b59-4100-9b0e-37e8ea05def1;Velocity;6bcc2060-1f68-4669-8429-d0a197a7f197;70;%
f14da7f6-96d2-4074-a9b1-c2a7567c3584;Consumption_Drop;6bcc2060-1f68-4669-8429-d0a197a7f197;3.704963328942193;Wh
bfc6ec50-cce1-49ab-9895-20346c43da96;Consumption_Weld;6bcc2060-1f68-4669-8429-d0a197a7f197;9.932660659917195;Wh
aff35011-fa9e-44c9-a65f-e5df21f2c5f9;Duration_Pick;6bcc2060-1f68-4669-8429-d0a197a7f197;15.046;s
bdc22066-9327-4842-94f6-5a7bbb0b4485;RobotConsumption_Weld;6bcc2060-1f68-4669-8429-d0a197a7f197;9.511667133333331;Wh
91843931-66d4-4964-a0f1-343a3f5caf9f;Duration;6bcc2060-1f68-4669-8429-d0a197a7f197;49.25;s
a21cca20-4091-4442-b21e-bdf9ed1028e0;Velocity_Pick;6bcc2060-1f68-4669-8429-d0a197a7f197;70;%
9ff8bebd-a34e-405f-b9da-14c679c2181d;Duration_Weld;6bcc2060-1f68-4669-8429-d0a197a7f197;25.93;s
0e220e95-141e-4b2b-9dd8-f2bf8f21fe81;RobotConsumption;6bcc2060-1f68-4669-8429-d0a197a7f197;15.881327676388887;Wh
e76806e8-2843-4dd7-8ff7-a57ef1f21eeb;Duration_Drop;6bcc2060-1f68-4669-8429-d0a197a7f197;7.809;s
3c478a5d-6421-4ac0-ad7b-5844e8808765;Consumption;6bcc2060-1f68-4669-8429-d0a197a7f197;17.386454646614922;Wh
06d40443-93f7-4799-b609-aa2a08044550;RobotConsumption_Drop;6bcc2060-1f68-4669-8429-d0a197a7f197;2.422719472222222;Wh
cc837136-d467-47a3-9db8-8a7ee10109e1;RobotConsumption_Pick;6bcc2060-1f68-4669-8429-d0a197a7f197;3.946941070833333;Wh
22210cfa-a1ad-442b-b290-5619820449c2;Velocity_Weld;6bcc2060-1f68-4669-8429-d0a197a7f197;70;%
f82215ae-4f28-4b60-ab05-d9c38209c09d;RobotConsumption;39653052-dc40-4a38-a29d-6d9227e0d53b;8.500000000026375;Wh
5b76f60d-9d8b-4270-868e-b09435a18354;Consumption_Pick;39653052-dc40-4a38-a29d-6d9227e0d53b;4;Wh
5e3ae8f2-964a-46f1-8600-3f2029a37c58;Velocity_Pick;39653052-dc40-4a38-a29d-6d9227e0d53b;70;%
e4c0b2e6-83e1-4bd8-bb34-d235d957f3de;Consumption_Drop;39653052-dc40-4a38-a29d-6d9227e0d53b;3;Wh
5de7efd5-3a9c-4e64-bdde-15ff2afb2db7;Duration_Drop;39653052-dc40-4a38-a29d-6d9227e0d53b;8.88;s
2e95ad1f-64c9-4b01-a71f-97352a7c9435;Duration;39653052-dc40-4a38-a29d-6d9227e0d53b;37.051;s
067be435-1cdf-4ea4-8b1c-c507ed0889f4;Consumption;39653052-dc40-4a38-a29d-6d9227e0d53b;13;Wh
8198d81a-3ef7-412c-ac1b-320b5a934893;Velocity;39653052-dc40-4a38-a29d-6d9227e0d53b;70;%
777cf443-0915-4242-9528-c38cf357a256;Duration_Weld;39653052-dc40-4a38-a29d-6d9227e0d53b;15.89;s
3fea07e0-206c-41a2-a028-d068cf084a46;Velocity_Drop;39653052-dc40-4a38-a29d-6d9227e0d53b;70;%
d6826859-9a45-49da-9381-692b1cdfa5f5;Velocity_Weld;39653052-dc40-4a38-a29d-6d9227e0d53b;70;%
43fb5620-2beb-4bf7-9e0d-24345c90d48d;Consumption_Weld;39653052-dc40-4a38-a29d-6d9227e0d53b;6;Wh
e69ff176-a253-4da3-921e-ae1dffed223f;RobotConsumption_Weld;39653052-dc40-4a38-a29d-6d9227e0d53b;3.9999999999906777;Wh
4e3c578e-29be-4f6d-a250-3b5c88563adf;RobotConsumption_Pick;39653052-dc40-4a38-a29d-6d9227e0d53b;1.5000000000213731;Wh
c5bbf26d-19e2-4a56-809f-d9fc1f0fcd69;Duration_Pick;39653052-dc40-4a38-a29d-6d9227e0d53b;11.767;s
31fa161c-1e11-4647-9641-a9c4596919d9;RobotConsumption_Drop;39653052-dc40-4a38-a29d-6d9227e0d53b;1.6000000000246928;Wh
04dbb622-5217-44e8-9577-d58650bb5fea;Duration_Weld;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;25.889;s
0dae71b9-626d-4005-a9fe-32d494aeabfb;Velocity_Pick;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;70;%
0cbfe077-2375-42cd-b65a-d77a896e6b4f;Duration_Drop;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;7.867;s
37e20c99-efa8-4eea-8945-bc783b0c1ea4;Velocity;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;70;%
bb84c42b-c2d0-4ab2-89c8-6666df328a9d;RobotConsumption;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;14.314887370833333;Wh
c5f83c69-af90-4d98-8a26-4be855aa72f9;Velocity_Drop;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;70;%
7f8f5ea9-d2c4-496e-a17f-0b0512a9bc68;Duration;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;49.289;s
e73ba46b-13bb-4347-bf2f-d7b14225289e;Consumption_Pick;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;3.9077109001498753;Wh
21d8d92a-c2e1-4359-8189-9201060f56db;Consumption;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;16.00126444536845;Wh
67ac6229-f412-4bdb-8f5e-4cf70b383599;Velocity_Weld;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;70;%
7d68e3a8-402a-48cd-8a3e-2366bb296b53;Consumption_Drop;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;3.829644862289429;Wh
420d5432-dbc6-48c1-bb51-b8b6847b23f7;Duration_Pick;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;15.01;s
d2d18a94-4fe5-4f63-bb69-5c5666ca1bb9;RobotConsumption_Drop;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;0.7320064152777778;Wh
9980463d-a337-409e-9305-582b0adb64ae;RobotConsumption_Pick;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;3.046946813888889;Wh
ba7718ec-ff25-413a-83e1-11a394449eed;RobotConsumption_Weld;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;10.513416681944445;Wh
f030bdaa-187a-4613-9dc6-3ea07e4351f3;Consumption_Weld;a62e4f23-a7ae-4297-b4e5-4519f90dd3d4;8.263908682929145;Wh
3a6058a9-c057-4455-9297-506b39b54bfc;Duration;507aa0a3-8271-4ad9-9213-1be5c8572f01;36.991;s
2946dc06-3d24-4f4d-870d-59a3b738c6a0;Velocity_Pick;507aa0a3-8271-4ad9-9213-1be5c8572f01;70;%
c9f1258b-97e1-4b2c-bd80-3ed5ca60247d;Duration_Drop;507aa0a3-8271-4ad9-9213-1be5c8572f01;8.876;s
df2c952d-5fed-4182-b317-8b820630794f;Velocity;507aa0a3-8271-4ad9-9213-1be5c8572f01;70;%
5af59592-f0db-4685-a182-b8306d85271a;Velocity_Weld;507aa0a3-8271-4ad9-9213-1be5c8572f01;70;%
7e85ec7f-ce1e-461d-b041-47fbd65320bd;Consumption_Pick;507aa0a3-8271-4ad9-9213-1be5c8572f01;4;Wh
659c9b42-5e2b-4cc4-85c1-ab28cc82ddfb;Consumption;507aa0a3-8271-4ad9-9213-1be5c8572f01;12;Wh
ef117486-e712-4f55-806c-643e3fff3de6;Velocity_Drop;507aa0a3-8271-4ad9-9213-1be5c8572f01;70;%
5b5a679e-735f-4e00-8943-6a82601c4af1;RobotConsumption;507aa0a3-8271-4ad9-9213-1be5c8572f01;8.499999999997954;Wh
732c83e4-bc37-40d0-9359-9df25ba66dfa;RobotConsumption_Pick;507aa0a3-8271-4ad9-9213-1be5c8572f01;1.4999999999929514;Wh
be5e7d4e-c5d5-4b57-bdaa-2b43e4ea7a4d;Consumption_Drop;507aa0a3-8271-4ad9-9213-1be5c8572f01;3;Wh
a5031c78-71a8-4941-ab0f-02ac47963151;Duration_Weld;507aa0a3-8271-4ad9-9213-1be5c8572f01;15.906;s
c3a407be-d9fd-43ac-b530-1693c559340a;Consumption_Weld;507aa0a3-8271-4ad9-9213-1be5c8572f01;5;Wh
e9e2a82d-7c11-47df-88a7-7d1db0889804;RobotConsumption_Weld;507aa0a3-8271-4ad9-9213-1be5c8572f01;3.9999999999906777;Wh
a3329fb6-7110-44e1-9498-8d1f0c5ae2f7;Duration_Pick;507aa0a3-8271-4ad9-9213-1be5c8572f01;11.779;s
54a947fc-13fa-4bbe-8877-4175de5f6a1d;RobotConsumption_Drop;507aa0a3-8271-4ad9-9213-1be5c8572f01;3.0000000000143245;Wh
0238355c-c337-443a-a0e6-edfa5047a895;Duration;42543c56-edf0-46e3-8797-5e769c720656;37.094;s
9a760ead-d275-44da-ae41-26566953c9d4;Velocity;42543c56-edf0-46e3-8797-5e769c720656;70;%
